,index,title,link,image,pubDate,director,actor,userRating,genre,nation,pos_per,pos_key,neg_key
390,390,오픈 워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39363,https://ssl.pstatic.net/imgmovie/mdi/mit110/0393/C9363-00.jpg,2003,크리스 켄티스,"블랜차드 라이언,다니엘 트래비스",4.13,"드라마,스릴러",미국,0.5684210526315789,"공포,실화,바다,몰입,상황","공포,사람,환불,망망대해,독립영화"
391,391,크림슨 리버2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39512,https://ssl.pstatic.net/imgmovie/mdi/mit110/0395/C9512-01.jpg,2004,올리비에 다한,"장 르노,브느와 마지멜,크리스토퍼 리,카밀 나타,조니 할리데이",4.15,"범죄,액션","프랑스,영국,이탈리아",0.3232323232323232,"결말,액션,역시,르노,긴장감","장르,내용,예고편,도대체,집중"
392,392,월하,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169242,https://ssl.pstatic.net/imgmovie/mdi/mit110/1692/169242_P12_141409.jpg,2017,오인천,"윤진영,정성훈,김준섭",4.15,"공포(호러),미스터리,스릴러",한국,0.3,"공포,마지막,공포영화,예산,은근","알바,쓰레기,다큐,수준,댓글"
393,393,한 번도 안 해본 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100819,https://ssl.pstatic.net/imgmovie/mdi/mit110/1008/100819_P01_101947.jpg,2013,안철호,"황우슬혜,김사희,김진우,김종석,민성욱,오민석",4.15,"로맨스,코미디",한국,0.37,"여자,보기,한번,사희,재밋","남자,내용,여자,재미,제목"
394,394,배트맨 앤 로빈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18018,https://ssl.pstatic.net/imgmovie/mdi/mit110/0180/A8018-01.jpg,1997,조엘 슈마허,"아놀드 슈왈제네거,조지 클루니,크리스 오도넬,우마 서먼,알리시아 실버스톤",4.16,"액션,스릴러,어드벤처,범죄,판타지",미국,0.48,"배트맨,추억,슈트,판타스틱,베트맨","배트맨,다크나이트,최악,배트,시리즈"
395,395,가문의 영광4 - 가문의 수난,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63538,https://ssl.pstatic.net/imgmovie/mdi/mit110/0635/63538_P04_164331.gif,2011,정태원,"김수미,신현준,탁재훈,임형준,정준하,현영",4.16,코미디,한국,0.3838383838383838,"가문,시리즈,웃기,나름,웃음","가문,쓰레기,시리즈,최악,갑툭튀"
396,396,서울괴담,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215791,https://ssl.pstatic.net/imgmovie/mdi/mit110/2157/215791_P01_105627.jpg,2021,홍원기,"김도윤,봉재현,서지수,설아,셔누,아린,알렉사,엑시,오륭,이민혁,이수민,이열음,이영진,이호원,정원창,주학년",4.17,공포(호러),한국,0.2727272727272727,"괴담,에피소드,공포,나름,아이돌","공포,괴담,아이돌,내용,사람"
397,397,귀문,https://movie.naver.com/movie/bi/mi/basic.nhn?code=206168,https://ssl.pstatic.net/imgmovie/mdi/mit110/2061/206168_P42_120003.jpg,2021,심덕근,"김강우,김소혜,이정형,홍진기,엄채영",4.18,"미스터리,스릴러,공포(호러)",한국,0.422680412371134,"공포영화,공포,반전,주인공,소름","공포영화,내용,재미,별로,이해"
398,398,내 눈에 콩깍지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71588,https://ssl.pstatic.net/imgmovie/mdi/mit110/0715/71588_P03_125449.jpg,2009,이장수,"이지아,강지환",4.18,"로맨스,코미디",한국,0.23,"그녀,외모,마음,이영화,계속","쓰레기,최악,사람,남자,여자"
399,399,뒤틀린 집,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209738,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209738_P14_114451.jpg,2022,강동헌,"서영희,김보민,김민재",4.2,"공포(호러),드라마,스릴러",한국,0.3163265306122449,"마음,반전,감상,모습,킬링타임","내용,개연,최악,넷플릭스,입양"
400,400,귀접,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123384,https://ssl.pstatic.net/imgmovie/mdi/mit110/1233/123384_P17_130100.jpg,2014,이현철,"이언정,박수인,김재승,윤채영",4.2,드라마,한국,0.3333333333333333,"소재,귀신,때문,귀접이,연기력","소재,스토커,장면,남자,주인공"
401,401,나와 봄날의 약속,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164297,https://ssl.pstatic.net/imgmovie/mdi/mit110/1642/164297_P04_141401.jpg,2017,백승빈,"장영남,김성균,김학선,이주영,김소희,송예은",4.2,"미스터리,판타지",한국,0.3838383838383838,"이야기,사람,시작,재미,에피소드","외계인,내용,제발,영화감독,시작"
402,402,숙명,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65995,https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/F5995-01.jpg,2008,김해곤,"송승헌,권상우,김인권,박한별",4.2,"드라마,액션",한국,0.3814432989690721,"숙명,형님,인상,다시,당시","이영화,대사,친구,새끼,건가"
403,403,상류사회,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172010,https://ssl.pstatic.net/imgmovie/mdi/mit110/1720/172010_P10_141651.jpg,2018,변혁,"박해일,수애",4.21,드라마,한국,0.2222222222222222,"변혁,욕망,사람,대한,베드","쓰레기,주홍글씨,변태,장면,베드씬"
404,404,성냥팔이 소녀의 재림,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31150,https://ssl.pstatic.net/imgmovie/mdi/mit110/0311/C1150-00.jpg,2002,장선우,"임은경,현성",4.23,SF,한국,0.4795918367346938,"이영화,인생,지금,명작,액션","사람,짜장면,이영화,앞서,한국"
405,405,이상존재,https://movie.naver.com/movie/bi/mi/basic.nhn?code=211286,https://ssl.pstatic.net/imgmovie/mdi/mit110/2112/211286_P11_133630.jpg,2021,차진우,"유세윤,임우일",4.23,공포(호러),한국,0.3535353535353535,"실제,공포,반전,마지막,다큐","티비,설날,기분,방송,다큐"
406,406,목숨 건 연애,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142263,https://ssl.pstatic.net/imgmovie/mdi/mit110/1422/142263_P42_133011.jpg,2015,송민규,"하지원,천정명,진백림",4.27,"로맨스,코미디","한국,대만,중국",0.2959183673469387,"나름,드라마,감동,순간,스릴","최악,노답,시나리오,관객,재미"
407,407,마법의 성,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35459,https://ssl.pstatic.net/imgmovie/mdi/mit110/0354/C5459-00.jpg,2002,방성웅,"구본승,강예원",4.27,"로맨스,코미디",한국,0.4574468085106383,"몸매,당시,마법의성,코미디,예원","몸매,수준,내용,지금,출연"
408,408,더 포그,https://movie.naver.com/movie/bi/mi/basic.nhn?code=43607,https://ssl.pstatic.net/imgmovie/mdi/mit110/0436/D3607-01.jpg,2005,루퍼트 웨인라이트,"톰 웰링,매기 그레이스,라드 세르베드지야,드레이 데이비스,케네스 웰쉬",4.27,"공포(호러),스릴러","미국,캐나다",0.3711340206185567,"안개,공포,공포영화,결말,나름","쓰레기,별로,사람,후반,안개"
409,409,늑대사냥,https://movie.naver.com/movie/bi/mi/basic.nhn?code=211161,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211161_P48_141725.jpg,2022,김홍선,"서인국,장동윤,최귀화,성동일,박호산,정소민,고창석,장영남,손종학,이성욱",4.28,"액션,범죄",한국,0.1855670103092783,"고어,액션,나름,과도,설정","사람,초반,범죄,이건,최악"
410,410,여고괴담 리부트: 母校,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187849,https://ssl.pstatic.net/imgmovie/mdi/mit110/1878/187849_P18_103223.jpg,2020,이미영,"김서형,김현수,최리,김형서,장원형",4.3,공포(호러),한국,0.34375,"시리즈,여고괴담,역사,광주,이야기","여고괴담,광주,공포영화,사람,최악"
411,411,여고괴담 여섯번째 이야기 : 모교,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187849,https://ssl.pstatic.net/imgmovie/mdi/mit110/1878/187849_P18_103223.jpg,2020,이미영,"김서형,김현수,최리,김형서,장원형",4.3,"미스터리,공포(호러)",한국,0.34375,"시리즈,여고괴담,역사,광주,이야기","여고괴담,광주,공포영화,사람,최악"
412,412,나쁜 영화,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18348,https://ssl.pstatic.net/imgmovie/mdi/mit110/0183/A8348-00.jpg,1997,장선우,"한슬기,박경원,이재경,장남경,변상규,권혁신,김덕기,이현욱,김꽃지,주진주,최미선",4.3,드라마,한국,0.4848484848484848,"다큐,당시,시절,시도,시대","쓰레기,지금,영화로,단역,한국"
413,413,사라진 시간,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179894,https://ssl.pstatic.net/imgmovie/mdi/mit110/1798/179894_P86_112709.jpg,2019,정진영,"조진웅,배수빈,정해균,차수연",4.31,"미스터리,드라마",한국,0.4387755102040816,"현실,이해,해석,결말,형구","결말,이해,내용,쓰레기,해석"
414,414,B컷,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214569,https://ssl.pstatic.net/imgmovie/mdi/mit110/2145/214569_P10_164144.jpg,2022,김진영,"김동완,전세현,김병옥",4.31,"범죄,액션,스릴러",한국,0.2551020408163265,"분초,별로,마음,장면,서프라이즈","수준,알바,최악,개연,제목"
415,415,위도,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77923,https://ssl.pstatic.net/imgmovie/mdi/mit110/0779/77923_P17_190133.jpg,2011,백정민,"정찬,이두일,김현균,윤영",4.32,미스터리,한국,0.303030303030303,"나름,대안,예산,반전,마지막","쓰레기,수준,위도,이건,숙희"
416,416,기생령,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81784,https://ssl.pstatic.net/imgmovie/mdi/mit110/0817/81784_P81_165008.jpg,2011,고석진,"한은정,이형석,효민,박성민",4.34,공포(호러),한국,0.3571428571428571,"공포영화,시작,의지,여성,나름","공포영화,쓰레기,몸매,티아라,클럽"
417,417,천안함 프로젝트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106850,https://ssl.pstatic.net/imgmovie/mdi/mit110/1068/106850_P04_110522.jpg,2013,백승우,강신일,4.34,다큐멘터리,한국,0.231578947368421,"사실,폭침,북한,픽션,친북","천안함,대한민국,북한,음모론,선동"
418,418,미인(美人),https://movie.naver.com/movie/bi/mi/basic.nhn?code=29548,https://ssl.pstatic.net/imgmovie/mdi/mit110/0295/B9548-01.jpg,2000,여균동,"오지호,이지현",4.36,로맨스,한국,0.44,"몸매,사랑,대사,지금,여자","발연기,몸매,내용,여주,대사"
419,419,낭만자객,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37038,https://ssl.pstatic.net/imgmovie/mdi/mit110/0370/C7038-00.jpg,2003,윤제균,김민종,4.37,코미디,한국,0.4845360824742268,"시대,지금,다시,관객,한번","코미디,개그,장면,사람,당시"
420,420,데자뷰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167100,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167100_P27_113622.jpg,2018,고경민,"이천희,남규리,이규한",4.39,"미스터리,스릴러",한국,0.2164948453608247,"최고,방송,산다,아주부,부들","수준,내용,감상,포인트,사람"
421,421,돌아와요 부산항애(愛),https://movie.naver.com/movie/bi/mi/basic.nhn?code=102953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1029/102953_P48_110112.jpg,2017,박희준,"성훈,조한선,윤소이,공정환",4.4,"범죄,액션,드라마",한국,0.2929292929292929,"부산,사투리,아웃,최고,로만","부산,데이트,사투리,투자,출연"
422,422,"두뇌유희프로젝트, 퍼즐",https://movie.naver.com/movie/bi/mi/basic.nhn?code=61104,https://ssl.pstatic.net/imgmovie/mdi/mit110/0611/F1104-00.jpg,2006,김태경,"문성근,주진모,홍석천,현성,박준석",4.41,"범죄,스릴러",한국,0.3877551020408163,"반전,결말,저수지,나름,제목","저수지,한국,표절,범인,퍼즐"
423,423,인싸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=200286,https://ssl.pstatic.net/imgmovie/mdi/mit110/2002/200286_P12_143951.jpg,2021,이수성,"동현,송민경",4.42,"액션,코미디",한국,0.4444444444444444,"인생,태수,무술,액션,무도","제작비,쿵푸,내용,주인공,촬영"
424,424,도둑맞곤 못살아,https://movie.naver.com/movie/bi/mi/basic.nhn?code=35104,https://ssl.pstatic.net/imgmovie/mdi/mit110/0351/C5104-00.jpg,2002,임경수,"박상면,소지섭,송선미",4.42,코미디,한국,0.5204081632653061,"임요환,성인,만점,기억,코믹","임요환,때문,코미디,최악,쓰레기"
425,425,흥부: 글로 세상을 바꾼 자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159805,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159805_P45_171347.jpg,2017,조근현,"정우,김주혁,정진영",4.45,사극,한국,0.3723404255319149,"최고,재미,감동,정해,마지막","김완선,중간,개연,사람,대비"
426,426,더블 스파이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51860,https://ssl.pstatic.net/imgmovie/mdi/mit110/0518/E1860-00.jpg,2009,토니 길로이,"클라이브 오웬,줄리아 로버츠,톰 윌킨슨,폴 지아마티",4.46,"범죄,로맨스,스릴러","미국,독일",0.3535353535353535,"반전,스파이,결말,긴장감,로버츠","처음,내용,재미,최악,중간"
427,427,다른 길이 있다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134976,https://ssl.pstatic.net/imgmovie/mdi/mit110/1349/134976_P07_095422.jpg,2015,조창호,"김재욱,서예지",4.46,드라마,한국,0.3548387096774194,"거짓말,사람,연탄가스,인터뷰,마음","연탄가스,예술,실제,유리,사람"
428,428,"어쩌다, 결혼",https://movie.naver.com/movie/bi/mi/basic.nhn?code=167629,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167629_P17_105046.jpg,2018,"박호찬,박수진","김동욱,고성희",4.46,"로맨스,코미디",한국,0.3229166666666667,"보기,사랑,결혼,로맨스,공감","재미,내용,조연,최악,킬링타임"
429,429,에일리언 비키니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79138,https://ssl.pstatic.net/imgmovie/mdi/mit110/0791/79138_P16_163550.jpg,2010,오영두,"홍서백,하은정",4.46,"SF,코미디,액션",한국,0.34,"키치,시도,독립,허지웅,계속","쓰레기,사람,처음,주인공,내용"
430,430,야누스: 욕망의 두 얼굴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122982,https://ssl.pstatic.net/imgmovie/mdi/mit110/1229/122982_P01_104235.jpeg,2014,손영호,"오인혜,이은미,크리스 조",4.47,"미스터리,로맨스",한국,0.3870967741935484,"명상,야누스,욕망,사랑,개봉","노출,주연,에로물,낚시,야누스"
431,431,오! 마이 고스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218812,https://ssl.pstatic.net/imgmovie/mdi/mit110/2188/218812_P07_142708.jpg,2022,홍태선,"정진운,안서현,이주연",4.48,"코미디,공포(호러)",한국,0.40625,"한국영,아들,예상,보기,재미","기억,수준,굳이,체적,타임"
432,432,"DMZ, 비무장지대",https://movie.naver.com/movie/bi/mi/basic.nhn?code=32620,https://ssl.pstatic.net/imgmovie/mdi/mit110/0326/C2620-00.jpg,2004,이규형,"김정훈,박건형,정채경",4.48,"드라마,전쟁",한국,0.4387755102040816,"이규형,시절,나름,근무,감동","쓰레기,사람,년대,군대,내용"
433,433,두 사람이다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64273,https://ssl.pstatic.net/imgmovie/mdi/mit110/0642/F4273-01.jpg,2007,오기환,"윤진서,박기웅,이기우,김소은",4.5,공포(호러),한국,0.33,"반전,사람,원작,공포영화,나름","사람,내용,쓰레기,처음,호러"
434,434,암전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177510,https://ssl.pstatic.net/imgmovie/mdi/mit110/1775/177510_P40_150304.jpg,2018,김진원,"서예지,진선규",4.51,"미스터리,공포(호러)",한국,0.2916666666666667,"공포영화,귀신,연기력,공포,몰입","별로,공포영화,노잼,초반,쓰레기"
435,435,원나잇 온리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124922,https://ssl.pstatic.net/imgmovie/mdi/mit110/1249/124922_P01_183911.jpeg,2014,"김조광수,김태용","유민규,조복래,박수진,장유상,이연준",4.52,기타,한국,0.5051546391752577,"게이,밤벌레,하룻밤,이야기,사랑","게이,퀴어,동성애,미화,사람"
436,436,"사랑하니까, 괜찮아",https://movie.naver.com/movie/bi/mi/basic.nhn?code=57661,https://ssl.pstatic.net/imgmovie/mdi/mit110/0576/E7661-01.jpg,2006,곽지균,"지현우,임정은",4.53,"로맨스,드라마",한국,0.5050505050505051,"사랑,감동,기억,이야기,예고편","최악,처음,여자,재미,사람"
437,437,"이,기적인 남자",https://movie.naver.com/movie/bi/mi/basic.nhn?code=170310,https://ssl.pstatic.net/imgmovie/mdi/mit110/1703/170310_P13_155412.jpg,2017,김재식,"박호산,최유하,조은빛",4.55,드라마,한국,0.34,"남자,공감,여성,사람,기적","남자,여자,기적,페미니즘,공감"
438,438,자귀모(자살한 귀신들의 모임),https://movie.naver.com/movie/bi/mi/basic.nhn?code=25789,https://ssl.pstatic.net/imgmovie/mdi/mit110/0257/B5789-00.jpg,1999,이광훈,"김희선,이성재",4.57,"SF,공포(호러)",한국,0.4897959183673469,"한국영,시절,년도,당시,그래픽","사람,옛날,시절,최악,수준"
439,439,미스터 주: 사라진 VIP,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177509,https://ssl.pstatic.net/imgmovie/mdi/mit110/1775/177509_P35_160343.jpg,2019,김태윤,"이성민,김서형,배정남,신하균",4.57,"코미디,드라마",한국,0.6666666666666666,"감동,동물,보기,가족,목소리","재미,피해자,노잼,바보,점프"
440,440,꽃미남 연쇄 테러 사건,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67635,https://ssl.pstatic.net/imgmovie/mdi/mit110/0676/F7635-01.jpg,2007,이권,"성민,한경,예성,김기범,시원,강인,김희철,려욱,은혁,동해,신동,이특",4.59,코미디,한국,0.5257731958762887,"슈퍼주니어,시절,엘프,슈주,보기","쓰레기,슈주,가지,재미,슈퍼주니어"
441,441,여고괴담 5,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49852,https://ssl.pstatic.net/imgmovie/mdi/mit110/0498/49852_P01_122043.jpg,2009,이종용,"오연서,장경아,손은서,송민정,유신애",4.59,"공포(호러),스릴러",한국,0.3434343434343434,"여고괴담,시리즈,공포영화,괴담,자살","여고괴담,시리즈,귀신,자살,누가"
